ground_truth_component,predicted_component,ground_truth_value,predicted_value,embedding_similarity,cosine,euclidean,manhattan,dot_product,chebyshev,minkowski,canberra,braycurtis,jaccard,hamming,wasserstein,jensenshannon
Bit,Motor,1,1,0.29565178521034663,0.29565178521034663,0.4572713711230282,0.026387109527343747,0.2956517852103465,0.9056818788281725,0.4572713711230282,0.0009904780498341816,0.5693347259262994,1.0,0.5,0.0009321024457165091,inf
Bit,Gearbox,1,1,0.24036415691589408,0.24036415691589408,0.44791078605534423,0.025300640702099534,0.2403641569158942,0.8976184132514261,0.44791078605534423,0.0009540700284183878,0.5531909637851476,1.0,0.5,0.0008991171607230313,inf
Bit,Chuck,1,1,0.3206395552281638,0.3206395552281638,0.4617568682860401,0.02699955632257058,0.32063955522816373,0.9048038153489851,0.4617568682860401,0.000990345315614177,0.5763447529652347,1.0,0.5,0.001229031693898246,inf
Bit,Handle,1,1,0.40280418816253094,0.40280418816253094,0.4778099532649482,0.028806567689238293,0.4028041881625309,0.90254242206113,0.4778099532649482,0.0010378091620291106,0.6012063181144919,1.0,0.5,0.0010743882801307356,inf
Bit,Battery,1,1,0.42545224776128765,0.42545224776128765,0.48263509782322506,0.029066143130303698,0.4254522477612876,0.9178642563425036,0.48263509782322506,0.0010394864997144238,0.6057545623534661,1.0,0.5,0.0009254003100807035,inf
Bit,Switch,1,1,0.4016034697910851,0.4016034697910851,0.4775593890015328,0.028793443336524373,0.40160346979108513,0.9090579817960937,0.4775593890015328,0.0010365594135964013,0.602205493792001,1.0,0.5,0.000740652665474073,inf
Bit,Transmission,1,1,0.3184244248820066,0.3184244248820066,0.461352356007065,0.027199791777088925,0.3184244248820066,0.8845440184237122,0.461352356007065,0.0010011774469317245,0.579104045714533,1.0,0.5,0.0011862789174568165,inf
Transmission,Motor,1,1,0.4508129574813109,0.4508129574813109,0.48827327057901204,0.02985770147306359,0.4508129574813109,0.9035041806624281,0.48827327057901204,0.0010682601802387956,0.6161576665989223,1.0,0.5,0.0009218826358109072,inf
Transmission,Gearbox,1,1,0.5241047049415708,0.5241047049415708,0.5061759537104343,0.03184946887124353,0.5241047049415709,0.9169623750512521,0.5061759537104343,0.0011253433917740448,0.6382795972297819,1.0,0.5,0.0011958805690882224,inf
Transmission,Chuck,1,1,0.30995786957469185,0.30995786957469185,0.45981876157932683,0.026712039327704697,0.30995786957469185,0.8555412447038304,0.45981876157932683,0.0009893853244508962,0.5734161125009242,1.0,0.5,0.0005342027652428526,inf
Transmission,Handle,1,1,0.4072888219625972,0.4072888219625972,0.4787504026133374,0.02886171586094918,0.40728882196259714,0.8869645739034101,0.4787504026133374,0.0010337575030851794,0.603181007657333,1.0,0.5,0.0008016910187015707,inf
Transmission,Battery,1,1,0.3862064314256968,0.3862064314256968,0.47439110763158354,0.02830530705366355,0.3862064314256967,0.9089138071231209,0.47439110763158354,0.0010321153380933336,0.5970117816871967,1.0,0.5,0.0010000836971837384,inf
Transmission,Switch,1,1,0.5345966546077104,0.5345966546077104,0.508961991482186,0.032404932441621494,0.5345966546077104,0.9181010611138447,0.508961991482186,0.0011059252604996778,0.6397493505474686,1.0,0.5,0.0006946170572721402,inf
Transmission,Transmission,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf
Motor,Motor,1,1,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf
Motor,Gearbox,1,1,0.47572291072323325,0.47572291072323325,0.49407373678428385,0.030796571117142877,0.47572291072323314,0.9100426709385588,0.49407373678428385,0.0011002706819272761,0.6276247965719992,1.0,0.5,0.0009013022557079843,inf
Motor,Chuck,1,1,0.26329907394595276,0.26329907394595276,0.45170430251908045,0.026206731898887208,0.2632990739459527,0.870229634500041,0.45170430251908045,0.000994589468259126,0.5651863752462027,1.0,0.5,0.001126968605303111,inf
Motor,Handle,1,1,0.42498853273573955,0.42498853273573955,0.4825343610992345,0.029541315408762116,0.42498853273573955,0.9000915712146272,0.4825343610992345,0.0010617886823391263,0.6122916837015091,1.0,0.5,0.0008421564585413932,inf
Motor,Battery,1,1,0.5387360043395703,0.5387360043395703,0.510078331245925,0.032750894250176306,0.5387360043395701,0.9205569876945058,0.510078331245925,0.0011373961315710994,0.6469303403555903,1.0,0.5,0.0005551747257754869,inf
Motor,Switch,1,1,0.42617195726917345,0.42617195726917345,0.48279158521392884,0.029826157444254906,0.42617195726917345,0.904885880258332,0.48279158521392884,0.001070233189139015,0.6142950146612239,1.0,0.5,0.0008119109558855097,inf
Motor,Transmission,1,1,0.4508129574813109,0.4508129574813109,0.48827327057901204,0.02985770147306359,0.4508129574813109,0.9035041806624281,0.48827327057901204,0.0010682601802387956,0.6161576665989223,1.0,0.5,0.0009218826358109072,inf
Electrical System,Motor,1,1,0.3536282005032183,0.3536282005032183,0.4679481591291915,0.027553508393264235,0.3536282005032182,0.8898460357977556,0.4679481591291915,0.0010203009786924607,0.5891808242755247,1.0,0.5,0.0007832835147082062,inf
Electrical System,Gearbox,1,1,0.29453809408544374,0.29453809408544374,0.457075328133382,0.02632084857762336,0.29453809408544374,0.8958113725432444,0.457075328133382,0.0009908423164948627,0.5727636974076217,1.0,0.5,0.0011534618461688222,inf
Electrical System,Chuck,1,1,0.15971589621865578,0.15971589621865578,0.4354704017501018,0.024592197754360924,0.15971589621865584,0.8674119685386382,0.4354704017501018,0.0009425380512134592,0.5342676189491852,1.0,0.5,0.0006314051371928043,inf
Electrical System,Handle,1,1,0.2067064051028007,0.2067064051028007,0.44255657997025905,0.02494381162693019,0.2067064051028007,0.8765761461188741,0.44255657997025905,0.0009581429693203254,0.548128393711952,1.0,0.5,0.0007880803053564502,inf
Electrical System,Battery,1,1,0.4360012529552608,0.4360012529552608,0.4849490594942617,0.029664821048847104,0.4360012529552608,0.8997326239907697,0.4849490594942617,0.0010657088213453594,0.6132693581288902,1.0,0.5,0.000882827720371181,inf
Electrical System,Switch,1,1,0.32098276559275996,0.32098276559275996,0.4618196649430257,0.027152326257619555,0.32098276559276,0.8941873841488666,0.4618196649430257,0.0010040466085027644,0.5800264608817589,1.0,0.5,0.0007288162980666846,inf
