ground_truth_component,predicted_component,ground_truth_value,predicted_value,embedding_similarity,cosine,euclidean,manhattan,dot_product,chebyshev,minkowski,canberra,braycurtis,jaccard,hamming,wasserstein,jensenshannon
Bit,Clip,1,1,0.34256685071748794,0.34256685071748794,0.4658364525067506,0.02720250207688143,0.34256685071748794,0.8849330967023582,0.4658364525067506,0.000997728930152747,0.5809679704079627,1.0,0.5,0.0009889417304502026,inf
Bit,Ring Gear,1,1,0.19654113989429822,0.19654113989429822,0.44098660877308965,0.024674122616831353,0.19654113989429817,0.8776838505451868,0.44098660877308965,0.0009386368385725129,0.5401309005219364,1.0,0.5,0.0009351680232102892,inf
Bit,Housing,1,1,0.20275039035626763,0.20275039035626763,0.4419430837277485,0.025282741445666113,0.20275039035626766,0.8845200278936287,0.4419430837277485,0.0009705775033150208,0.5516113282232963,1.0,0.5,0.0012638155376105682,inf
Bit,Motor,1,1,0.2956049719488928,0.2956049719488928,0.45726314015775477,0.026386182278170786,0.2956049719488928,0.9056923691862302,0.45726314015775477,0.0009904811359066346,0.5693188394949041,1.0,0.5,0.0009319810719811506,inf
Bit,Battery,1,1,0.42537112465897153,0.42537112465897153,0.48261747340404093,0.0290631190737106,0.4253711246589716,0.917898714823276,0.48261747340404093,0.0010394011881068722,0.6057223197654777,1.0,0.5,0.000923372945344169,inf
Bit,Switch,1,1,0.40142150784619424,0.40142150784619424,0.4775214667059712,0.028789045869884324,0.40142150784619435,0.9090430019194089,0.4775214667059712,0.0010364213061643227,0.6021553174033709,1.0,0.5,0.000739470949035296,inf
Bit,Gearbox,1,1,0.24033421337457583,0.24033421337457583,0.4479059271541708,0.02530025138932078,0.2403342133745759,0.8976593320620669,0.4479059271541708,0.0009540953705930834,0.5531769594634944,1.0,0.5,0.0008995489859321036,inf
Transmission,Clip,1,1,0.2727289069890282,0.2727289069890282,0.45330011736807396,0.02611818858281856,0.2727289069890282,0.8813208905859612,0.45330011736807396,0.000984126371485121,0.5646131429397804,1.0,0.5,0.0008348770591564882,inf
Transmission,Ring Gear,1,1,0.39111535153860155,0.39111535153860155,0.47539230563551366,0.02839115616416963,0.39111535153860155,0.8979926488294285,0.47539230563551366,0.001027801896013327,0.5985471999520635,1.0,0.5,0.0006693510896766947,inf
Transmission,Housing,1,1,0.2449396639551391,0.2449396639551391,0.4486579028622559,0.025847842946450886,0.24493966395513916,0.8775724055913044,0.4486579028622559,0.0009802904625872578,0.5625344873177133,1.0,0.5,0.0007887121330671931,inf
Transmission,Motor,1,1,0.4507938572464675,0.4507938572464675,0.4882689377436985,0.029856252265075163,0.4507938572464675,0.9036188876039005,0.4882689377436985,0.0010682792262980858,0.6161429859207648,1.0,0.5,0.0009194197411315958,inf
Transmission,Battery,1,1,0.38619110925138656,0.38619110925138656,0.47438799383839003,0.028304884566816846,0.38619110925138667,0.9088904583292898,0.47438799383839003,0.0010320887083428774,0.5970080458576817,1.0,0.5,0.0009994165286653814,inf
Transmission,Switch,1,1,0.5346134923916906,0.5346134923916906,0.5089665140401342,0.032406253170244384,0.5346134923916906,0.9181035810372086,0.5089665140401342,0.0011061804658120476,0.6397606487225074,1.0,0.5,0.0006937175837261243,inf
Transmission,Gearbox,1,1,0.5240294552071966,0.5240294552071966,0.5061562039318144,0.03184520698984142,0.5240294552071967,0.9170674424253394,0.5061562039318144,0.0011252946662571393,0.6382438080734584,1.0,0.5,0.001194187960037378,inf
Motor,Clip,1,1,0.23522899937462294,0.23522899937462294,0.4470779343974369,0.025319210043333644,0.23522899937462297,0.8976393524584134,0.4470779343974369,0.0009710066006293446,0.555964455062315,1.0,0.5,0.0008237187401315782,inf
Motor,Ring Gear,1,1,0.3671314470730166,0.3671314470730166,0.4705772066339635,0.02756728923993852,0.3671314470730166,0.9061149279845764,0.4705772066339635,0.0010101365621372161,0.5896945726612091,1.0,0.5,0.0007729954305434694,inf
Motor,Housing,1,1,0.20944736264100472,0.20944736264100472,0.44298356622927043,0.025259487324022608,0.20944736264100478,0.8901465164384914,0.44298356622927043,0.0009763328739749353,0.5543779083268024,1.0,0.5,0.0011473496610564145,inf
Motor,Motor,1,1,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf
Motor,Battery,1,1,0.538682317965391,0.538682317965391,0.510063789717564,0.0327499668258233,0.5386823179653911,0.920576415696383,0.510063789717564,0.001137484757430906,0.6469166030718893,1.0,0.5,0.0005524719786104508,inf
Motor,Switch,1,1,0.4260532683371152,0.4260532683371152,0.48276576755305317,0.029823756865007097,0.42605326833711515,0.9049178916214515,0.48276576755305317,0.001070378046928242,0.6142620454731207,1.0,0.5,0.0008124036076706542,inf
Motor,Gearbox,1,1,0.47567355956621316,0.47567355956621316,0.4940619855502062,0.030794420043423955,0.4756735595662132,0.9100007157617989,0.4940619855502062,0.0011002151091001292,0.6276061408365,1.0,0.5,0.0009002879290136432,inf
Electrical System,Clip,1,1,0.13281026449954914,0.13281026449954914,0.43160033287790384,0.02426414729409146,0.1328102644995491,0.8623129584580478,0.43160033287790384,0.0009519380308189374,0.5346100982724545,1.0,0.5,0.000927813535807805,inf
Electrical System,Ring Gear,1,1,0.24061039515697025,0.24061039515697025,0.4479508885144415,0.02566591078979567,0.2406103951569703,0.8913318839380698,0.4479508885144415,0.0009713355264716403,0.5591553627635684,1.0,0.5,0.0005948551697384134,inf
Electrical System,Housing,1,1,0.24968685545821268,0.24968685545821268,0.44943809659278666,0.02611126847242085,0.24968685545821265,0.8899474756004009,0.44943809659278666,0.0009912560517595186,0.564527397544604,1.0,0.5,0.0007572293784985367,inf
Electrical System,Motor,1,1,0.3535389588104134,0.3535389588104134,0.467930986531308,0.027551920240171817,0.3535389588104135,0.8897216107621148,0.467930986531308,0.0010202836259937146,0.5891556481204892,1.0,0.5,0.0007815403471222256,inf
Electrical System,Battery,1,1,0.4360503893481955,0.4360503893481955,0.48495994007046117,0.02966671270201191,0.43605038934819557,0.8997029867410447,0.48495994007046117,0.0010657491237055462,0.6132839009009922,1.0,0.5,0.0008829805791729455,inf
Electrical System,Switch,1,1,0.32101632311474293,0.32101632311474293,0.46182580963841147,0.027152394358916625,0.3210163231147429,0.8942209218511771,0.46182580963841147,0.0010040447881282423,0.5800319247621112,1.0,0.5,0.0007289545644703445,inf
Electrical System,Gearbox,1,1,0.29447511367278123,0.29447511367278123,0.4570642637570322,0.02631966669480426,0.2944751136727812,0.895729677954937,0.4570642637570322,0.0009907592632699116,0.5727401796451261,1.0,0.5,0.0011547610725154778,inf
Battery Holder,Clip,1,1,0.18865677574390016,0.18865677574390016,0.4397833096026595,0.024777326036355095,0.1886567757439002,0.895599176884916,0.4397833096026595,0.0009633554247320703,0.5461740252371615,1.0,0.5,0.0007839479438433263,inf
Battery Holder,Ring Gear,1,1,0.20726943741611636,0.20726943741611636,0.44264416763273057,0.024848261040039763,0.2072694374161163,0.8998410451687859,0.44264416763273057,0.0009529662035705572,0.5458935055512405,1.0,0.5,0.00099854566048189,inf
Battery Holder,Housing,1,1,0.20698714339186863,0.20698714339186863,0.44260024428900807,0.025167126255193108,0.20698714339186863,0.8878968661291192,0.44260024428900807,0.0009749713526329664,0.5518673795855289,1.0,0.5,0.001167429503846407,inf
Battery Holder,Motor,1,1,0.3194239489123243,0.3194239489123243,0.4615347197339704,0.027029958462954088,0.31942394891232434,0.896528348448915,0.4615347197339704,0.0010113614368002061,0.5801401977741425,1.0,0.5,0.0009221879901595287,inf
Battery Holder,Battery,1,1,0.6478353245273976,0.6478353245273976,0.5437018465160378,0.037032068801605526,0.6478353245273978,0.9204495612927825,0.5437018465160378,0.0012202562914978576,0.6840615027870692,1.0,0.5,0.0007939972201415426,inf
Battery Holder,Switch,1,1,0.28338673548016813,0.28338673548016813,0.4551299997059583,0.0265139229525912,0.2833867354801682,0.8990557750877383,0.4551299997059583,0.0009996868290585068,0.5733539400539395,1.0,0.5,0.0008283585096663751,inf
Battery Holder,Gearbox,1,1,0.3195267196144508,0.3195267196144508,0.46155347986781536,0.02662132917674098,0.3195267196144509,0.9134420611960088,0.46155347986781536,0.0009944565157305315,0.5762279424914343,1.0,0.5,0.000571237018295534,inf
Housing,Clip,1,1,0.14792974400648407,0.14792974400648407,0.4337590661657445,0.024416911914325858,0.14792974400648407,0.8627120823169041,0.4337590661657445,0.0009549224310483561,0.5373330835739646,1.0,0.5,0.0012508844176846176,inf
Housing,Ring Gear,1,1,0.2025289646877777,0.2025289646877777,0.44190883550311055,0.02517772622039382,0.20252896468777776,0.8791522688062144,0.44190883550311055,0.0009650557854078058,0.549413157694079,1.0,0.5,0.0008770290989463799,inf
Housing,Housing,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf
Housing,Motor,1,1,0.20944736264100472,0.20944736264100472,0.44298356622927043,0.025259487324022608,0.20944736264100478,0.8901465164384914,0.44298356622927043,0.0009763328739749353,0.5543779083268024,1.0,0.5,0.0011473496610564145,inf
Housing,Battery,1,1,0.22216486001162972,0.22216486001162972,0.4449853192874516,0.025193448626348206,0.22216486001162972,0.9008474122824079,0.4449853192874516,0.0009623618507620407,0.5541546234438249,1.0,0.5,0.0011674945097066573,inf
Housing,Switch,1,1,0.23700623709198543,0.23700623709198543,0.4473654986700529,0.0256033067130599,0.23700623709198548,0.8597922763838103,0.4473654986700529,0.0009691797335902868,0.5571141529024689,1.0,0.5,0.0009549135741583714,inf
Housing,Gearbox,1,1,0.24730296823663567,0.24730296823663567,0.4490456581451114,0.025827767905590666,0.24730296823663567,0.8961603429589307,0.4490456581451114,0.0009875331972610925,0.5634419041805411,1.0,0.5,0.0013450627579185692,inf
External Environment,Clip,1,1,0.18453251152064665,0.18453251152064665,0.4391588019859474,0.024882429566594706,0.1845325115206466,0.8981693605659499,0.4391588019859474,0.0009607713727766152,0.5442449248761192,1.0,0.5,0.0006558430656620954,inf
External Environment,Ring Gear,1,1,0.19780729513095696,0.19780729513095696,0.44118100481614375,0.02473804567570033,0.19780729513095693,0.8864011559680374,0.44118100481614375,0.0009497901510384269,0.5446166333418773,1.0,0.5,0.001082766037522552,inf
External Environment,Housing,1,1,0.25441057705144765,0.25441057705144765,0.4502195872570897,0.025638319705843335,0.25441057705144765,0.8840143845182605,0.4502195872570897,0.0009706126538637589,0.5600641828806455,1.0,0.5,0.0013144875095105013,inf
External Environment,Motor,1,1,0.2013172819462472,0.2013172819462472,0.44172162840253865,0.024933624986438432,0.20131728194624715,0.8620557515702613,0.44172162840253865,0.0009619900203453127,0.5473726880388607,1.0,0.5,0.0011696331686380872,inf
External Environment,Battery,1,1,0.26550147932656043,0.26550147932656043,0.4520750896148426,0.02565416793735398,0.26550147932656054,0.8858459516226499,0.4520750896148426,0.0009736540813526966,0.5624291424004245,1.0,0.5,0.0013071062668611085,inf
External Environment,Switch,1,1,0.23819833068462737,0.23819833068462737,0.44755879356317735,0.025785141378437872,0.2381983306846273,0.9003235341762221,0.44755879356317735,0.0009811751586616812,0.5594829010332844,1.0,0.5,0.0008237919643138514,inf
External Environment,Gearbox,1,1,0.18911808467876723,0.18911808467876723,0.4398533655795062,0.02453293407043198,0.18911808467876726,0.899212533886941,0.4398533655795062,0.0009467320683665279,0.5435103288220798,1.0,0.5,0.0008304211366398917,inf
