ground_truth_component,predicted_component,ground_truth_value,predicted_value,embedding_similarity,cosine,euclidean,manhattan,dot_product,chebyshev,minkowski,canberra,braycurtis,jaccard,hamming,wasserstein,jensenshannon
Bit,Motor,1,1,0.29565178521034663,0.29565178521034663,0.4572713711230282,0.026387109527343747,0.2956517852103465,0.9056818788281725,0.4572713711230282,0.0009904780498341816,0.5693347259262994,1.0,0.5,0.0009321024457165091,inf
Bit,Housing,1,1,0.2028071300339639,0.2028071300339639,0.44195185488566957,0.025283692859415365,0.2028071300339639,0.8844775820380189,0.44195185488566957,0.0009705674978700675,0.5516314351556723,1.0,0.5,0.0012635225013157832,inf
Bit,Ring Gear,1,1,0.19660290569099392,0.19660290569099392,0.44099607576552263,0.024674767117718696,0.19660290569099384,0.877634465805453,0.44099607576552263,0.0009385721454593233,0.5401440447886606,1.0,0.5,0.0009348671931033899,inf
Bit,Clip,1,1,0.3426689202322324,0.3426689202322324,0.46585576130464107,0.02720419364561491,0.3426689202322323,0.8849512135023108,0.46585576130464107,0.0009977155681867406,0.5809887401490194,1.0,0.5,0.000990160835710204,inf
Bit,Battery,1,1,0.42542947368277617,0.42542947368277617,0.48263014247560415,0.029065373732597866,0.4254294736827763,0.9178926540358615,0.48263014247560415,0.0010394344498825016,0.6057447020449614,1.0,0.5,0.0009245042353048417,inf
Bit,Switch,1,1,0.4015163467090298,0.4015163467090298,0.4775412242983608,0.028791902581653917,0.4015163467090298,0.9090621193582938,0.4775412242983608,0.0010364809108331016,0.6021853015495673,1.0,0.5,0.0007400283317714103,inf
Bit,Screwdriver Bit,1,1,0.4326283163944862,0.4326283163944862,0.48420444742633234,0.02948483875625735,0.4326283163944862,0.9099365526473544,0.48420444742633234,0.0010479899267491028,0.6087611072400317,1.0,0.5,0.0009567949181400086,inf
Transmission,Motor,1,1,0.4508129574813109,0.4508129574813109,0.48827327057901204,0.02985770147306359,0.4508129574813109,0.9035041806624281,0.48827327057901204,0.0010682601802387956,0.6161576665989223,1.0,0.5,0.0009218826358109072,inf
Transmission,Housing,1,1,0.24494307627444123,0.24494307627444123,0.4486584603739655,0.025848084139505654,0.24494307627444128,0.8775419898233351,0.4486584603739655,0.0009803634271866447,0.5625285855204051,1.0,0.5,0.0007893053115889022,inf
Transmission,Ring Gear,1,1,0.3911122549458297,0.3911122549458297,0.4753916664696608,0.028390908045539492,0.3911122549458297,0.8980307193256601,0.4753916664696608,0.0010277756722443464,0.5985451163820484,1.0,0.5,0.0006704049147424243,inf
Transmission,Clip,1,1,0.27262089779105647,0.27262089779105647,0.45328171165440595,0.026116335379022602,0.2726208977910565,0.8812416438779467,0.45328171165440595,0.0009840656898707227,0.5645786558011331,1.0,0.5,0.0008357724245898392,inf
Transmission,Battery,1,1,0.38616977767481986,0.38616977767481986,0.47438365621808015,0.028304522199240244,0.38616977767481986,0.908889461254482,0.47438365621808015,0.0010321313350352692,0.5969989686595271,1.0,0.5,0.001000450487090038,inf
Transmission,Switch,1,1,0.5346320113836324,0.5346320113836324,0.5089714816199767,0.03240708799268947,0.5346320113836325,0.9181029153364832,0.5089714816199767,0.0011062265160477701,0.6397676896775032,1.0,0.5,0.0006944453826429611,inf
Transmission,Screwdriver Bit,1,1,0.21160515249424683,0.21160515249424683,0.44332080360190695,0.02563844134378281,0.2116051524942468,0.8746977090942284,0.44332080360190695,0.0009828814627277937,0.5552706894763599,1.0,0.5,0.0006875159861502067,inf
Motor,Motor,1,1,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf
Motor,Housing,1,1,0.20952953357959503,0.20952953357959503,0.4429963871416827,0.025260727830209273,0.209529533579595,0.8902179108203175,0.4429963871416827,0.000976392831163033,0.554406147081583,1.0,0.5,0.0011466664662380666,inf
Motor,Ring Gear,1,1,0.36718904814229125,0.36718904814229125,0.4705885376920865,0.027568749651319634,0.36718904814229125,0.906112069705515,0.4705885376920865,0.0010102150396546947,0.5897118450623112,1.0,0.5,0.0007729967485220846,inf
Motor,Clip,1,1,0.23524693847886946,0.23524693847886946,0.4470808266856243,0.02531944917450599,0.2352469384788694,0.8977113834663197,0.4470808266856243,0.0009710548021291992,0.5559758760824709,1.0,0.5,0.0008233926299231113,inf
Motor,Battery,1,1,0.5387508806703862,0.5387508806703862,0.5100823544306503,0.03275157222262311,0.5387508806703862,0.9206134208263326,0.5100823544306503,0.0011374991415593308,0.6469351307504009,1.0,0.5,0.0005536514163111406,inf
Motor,Switch,1,1,0.42618682669518193,0.42618682669518193,0.4827948170673198,0.029826707725324225,0.4261868266951818,0.9049331568425353,0.4827948170673198,0.0010704751119850972,0.6143011677976448,1.0,0.5,0.0008123140310898347,inf
Motor,Screwdriver Bit,1,1,0.27699560157210334,0.27699560157210334,0.45402929873094333,0.026099731149715553,0.2769956015721033,0.8944832961796922,0.45402929873094333,0.0009869314198856006,0.5685966574092859,1.0,0.5,0.0009978820794612384,inf
Electrical System,Motor,1,1,0.35365443894781,0.35365443894781,0.4679532174074337,0.027554856298607832,0.35365443894780996,0.889838006564705,0.4679532174074337,0.0010203816809853023,0.5891964438389985,1.0,0.5,0.000782841097761869,inf
Electrical System,Housing,1,1,0.24972651555790315,0.24972651555790315,0.44944463843541765,0.026112911128629093,0.2497265155579032,0.8898961642601619,0.44944463843541765,0.000991246926180815,0.5645516872751838,1.0,0.5,0.0007561823095961395,inf
Electrical System,Ring Gear,1,1,0.24064896195977936,0.24064896195977936,0.4479571666657599,0.02566658301115057,0.24064896195977942,0.8913336436329761,0.4479571666657599,0.0009713461646207968,0.559165167282993,1.0,0.5,0.0005949479468263514,inf
Electrical System,Clip,1,1,0.1328536465051049,0.1328536465051049,0.4316064677305031,0.024264875009268626,0.13285364650510484,0.8623207424107198,0.4316064677305031,0.0009519876210703498,0.53462383323633,1.0,0.5,0.0009279377295712263,inf
Electrical System,Battery,1,1,0.4360399921721909,0.4360399921721909,0.484957636071085,0.02966611388732657,0.4360399921721909,0.8997114543274431,0.484957636071085,0.001065731921877053,0.6132826852685725,1.0,0.5,0.000882327926445232,inf
