ground_truth_component,predicted_component,ground_truth_value,predicted_value,embedding_similarity,cosine,euclidean,manhattan,dot_product,chebyshev,minkowski,canberra,braycurtis,jaccard,hamming,wasserstein,jensenshannon
Bit,Motor,1,1,0.2956049719488928,0.2956049719488928,0.45726314015775477,0.026386182278170786,0.2956049719488928,0.9056923691862302,0.45726314015775477,0.0009904811359066346,0.5693188394949041,1.0,0.5,0.0009319810719811506,inf
Bit,Power Source (Battery/Cord),1,1,0.21509169973191378,0.21509169973191378,0.4438677767360847,0.024778072795206718,0.2150916997319138,0.9026227850570471,0.4438677767360847,0.0009519430712261689,0.5458628573644522,1.0,0.5,0.0007876693399460058,inf
Bit,Transmission System (Gears/Belts),1,1,0.16984750098151513,0.16984750098151513,0.4369620562477227,0.024486987201152766,0.16984750098151516,0.8855237770639198,0.4369620562477227,0.0009342940623979455,0.5350457570792383,1.0,0.5,0.0013326330446445183,inf
Bit,Chuck/Bit Holder,1,1,0.4839952209690338,0.4839952209690338,0.49606159108836906,0.031014157643192077,0.4839952209690338,0.9135585298447648,0.49606159108836906,0.0010928028439942028,0.6277155886004844,1.0,0.5,0.0013343108938249997,inf
Bit,Handle and Trigger Assembly,1,1,0.1945299912847026,0.1945299912847026,0.44067847921622777,0.024753603690254984,0.19452999128470255,0.8949077659319582,0.44067847921622777,0.0009396791099059976,0.5414691529532724,1.0,0.5,0.0013397790676989976,inf
Bit,Screw Clamping Mechanism,1,1,0.15676706327822676,0.15676706327822676,0.4350398518164647,0.02397604169468555,0.15676706327822681,0.8816094412077311,0.4350398518164647,0.0009160845201522653,0.5271243293581575,1.0,0.5,0.0016716502439377825,inf
Bit,Circuitry and Controls,1,1,0.18036276659433725,0.18036276659433725,0.43853080929305716,0.02438723421716601,0.18036276659433728,0.9018010791554179,0.43853080929305716,0.0009360937419753368,0.5387448678504844,1.0,0.5,0.0009470995552431908,inf
Transmission,Motor,1,1,0.4507938572464675,0.4507938572464675,0.4882689377436985,0.029856252265075163,0.4507938572464675,0.9036188876039005,0.4882689377436985,0.0010682792262980858,0.6161429859207648,1.0,0.5,0.0009194197411315958,inf
Transmission,Power Source (Battery/Cord),1,1,0.23818014403046273,0.23818014403046273,0.44755585477311244,0.025320198917535765,0.23818014403046278,0.8901840203082122,0.44755585477311244,0.0009624729557248968,0.5543033455582204,1.0,0.5,0.0007349473428301203,inf
Transmission,Transmission System (Gears/Belts),1,1,0.5915604070594281,0.5915604070594281,0.5252614778757574,0.03458000640643431,0.5915604070594281,0.9198971801139324,0.5252614778757574,0.0011607027875300397,0.6598098987709746,1.0,0.5,0.0005997431990802934,inf
Transmission,Chuck/Bit Holder,1,1,0.21877625744006657,0.21877625744006657,0.44444859015353255,0.025062197309436533,0.21877625744006657,0.885061890873101,0.44444859015353255,0.0009606013176964689,0.5508455814139436,1.0,0.5,0.0008654325087906747,inf
Transmission,Handle and Trigger Assembly,1,1,0.332811042399211,0.332811042399211,0.4640042238571699,0.02732964422431112,0.33281104239921105,0.9039166532444018,0.4640042238571699,0.0010137542447762528,0.5810236486121669,1.0,0.5,0.0006199435258065945,inf
