ground_truth_component,predicted_component,ground_truth_value,predicted_value,embedding_similarity,cosine,euclidean,manhattan,dot_product,chebyshev,minkowski,canberra,braycurtis,jaccard,hamming,wasserstein,jensenshannon
Bit,Motor,1,1,0.2956049719488928,0.2956049719488928,0.45726314015775477,0.026386182278170786,0.2956049719488928,0.9056923691862302,0.45726314015775477,0.0009904811359066346,0.5693188394949041,1.0,0.5,0.0009319810719811506,inf
Bit,Battery Pack,1,1,0.2761945181882992,0.2761945181882992,0.45389204237350517,0.026000314626072822,0.27619451818829915,0.8949109850706058,0.45389204237350517,0.0009783010608281602,0.5648216086261132,1.0,0.5,0.0008236882703706416,inf
Bit,Gear System,1,1,0.21043425795011417,0.21043425795011417,0.4431376869361755,0.02493829263054482,0.21043425795011417,0.898268566395184,0.4431376869361755,0.0009481128307156656,0.546307396849188,1.0,0.5,0.001087236284840049,inf
Bit,Switch,1,1,0.40142150784619424,0.40142150784619424,0.4775214667059712,0.028789045869884324,0.40142150784619435,0.9090430019194089,0.4775214667059712,0.0010364213061643227,0.6021553174033709,1.0,0.5,0.000739470949035296,inf
Bit,Bit Holder/Chuck,1,1,0.39728131625026264,0.39728131625026264,0.476661663095228,0.02850171077297251,0.3972813162502626,0.9076718972398743,0.476661663095228,0.0010273773258408793,0.599131821596336,1.0,0.5,0.0012509653263892417,inf
Bit,Screw Bit,1,1,0.44898202670865817,0.44898202670865817,0.48785747655161266,0.03005515421237188,0.4489820267086581,0.9057498672647731,0.48785747655161266,0.0010638327708819258,0.6143682204637502,1.0,0.5,0.0008404089851978811,inf
Bit,Control Board,1,1,0.30661920139816,0.30661920139816,0.4592193930485448,0.026956818470480145,0.30661920139816,0.8749524576345569,0.4592193930485448,0.0009901690274202578,0.5724355073498039,1.0,0.5,0.0008228308996294232,inf
Transmission,Motor,1,1,0.4507938572464675,0.4507938572464675,0.4882689377436985,0.029856252265075163,0.4507938572464675,0.9036188876039005,0.4882689377436985,0.0010682792262980858,0.6161429859207648,1.0,0.5,0.0009194197411315958,inf
Transmission,Battery Pack,1,1,0.22136326902044368,0.22136326902044368,0.4448581292309038,0.025117734536686868,0.22136326902044373,0.9005859960385355,0.4448581292309038,0.0009718958221987738,0.5519675352116141,1.0,0.5,0.00119612558676696,inf
Transmission,Gear System,1,1,0.4638972830436576,0.4638972830436576,0.49128617111179423,0.030251591213539535,0.4638972830436576,0.907799494689717,0.49128617111179423,0.0010814343721337928,0.6200535573956087,1.0,0.5,0.0007436864796422543,inf
