ground_truth_component,predicted_component,ground_truth_value,predicted_value,embedding_similarity,cosine,euclidean,manhattan,dot_product,chebyshev,minkowski,canberra,braycurtis,jaccard,hamming,wasserstein,jensenshannon
Bit,Clip,1,1,0.34260689724243076,0.34260689724243076,0.46584402452133206,0.02720329994590091,0.3426068972424308,0.8849071510025301,0.46584402452133206,0.0009977185037374227,0.5809754632835692,1.0,0.5,0.00098937152874079,inf
Bit,Ring Gear,1,1,0.19654113989429822,0.19654113989429822,0.44098660877308965,0.024674122616831353,0.19654113989429817,0.8776838505451868,0.44098660877308965,0.0009386368385725129,0.5401309005219364,1.0,0.5,0.0009351680232102892,inf
Bit,Housing,1,1,0.20275039035626763,0.20275039035626763,0.4419430837277485,0.025282741445666113,0.20275039035626766,0.8845200278936287,0.4419430837277485,0.0009705775033150208,0.5516113282232963,1.0,0.5,0.0012638155376105682,inf
Bit,Motor,1,1,0.29665768103040047,0.29665768103040047,0.45744872224880007,0.026412634723076523,0.2966576810304005,0.90627645693277,0.45744872224880007,0.0009909191244259863,0.5695972202738285,1.0,0.5,0.0009419510440770528,inf
Bit,Battery,1,1,0.42543455582162415,0.42543455582162415,0.4826312513199077,0.029064795989012467,0.4254345558216242,0.917848093541779,0.4826312513199077,0.001039485311326577,0.6057446730909553,1.0,0.5,0.0009239248000009557,inf
Bit,Switch,1,1,0.4014116749436052,0.4014116749436052,0.477519418491565,0.028788939944279782,0.4014116749436052,0.9090165405240382,0.477519418491565,0.0010363318467451015,0.6021508368894541,1.0,0.5,0.0007409577313315374,inf
Bit,Gearbox,1,1,0.24033421337457583,0.24033421337457583,0.4479059271541708,0.02530025138932078,0.2403342133745759,0.8976593320620669,0.4479059271541708,0.0009540953705930834,0.5531769594634944,1.0,0.5,0.0008995489859321036,inf
Transmission,Clip,1,1,0.27272531991412796,0.27272531991412796,0.4532994996631902,0.026117260583207257,0.27272531991412796,0.8812401973746201,0.4532994996631902,0.0009840814240230852,0.5645924715895527,1.0,0.5,0.0008359133784268859,inf
Transmission,Ring Gear,1,1,0.39106322224999723,0.39106322224999723,0.47538163050370846,0.028391002846363696,0.39106322224999723,0.8980167078901117,0.47538163050370846,0.0010277222876026494,0.5985392192984769,1.0,0.5,0.0006703987101298968,inf
Transmission,Housing,1,1,0.24486849549566847,0.24486849549566847,0.4486462460281156,0.025846586019096545,0.24486849549566841,0.877554520795501,0.4486462460281156,0.0009802224035994197,0.5625153393826039,1.0,0.5,0.0007882429718974275,inf
Transmission,Motor,1,1,0.44921261197445794,0.44921261197445794,0.48790975702229683,0.029827903579086806,0.449212611974458,0.903488922560872,0.48790975702229683,0.0010663261453263797,0.6157704752465425,1.0,0.5,0.0009174449145827873,inf
Transmission,Battery,1,1,0.3862500640169817,0.3862500640169817,0.4743999646677974,0.028307317572846075,0.3862500640169817,0.9089042037208499,0.4743999646677974,0.0010320205041829526,0.597031592573539,1.0,0.5,0.001001659976824478,inf
Transmission,Switch,1,1,0.5345073485609494,0.5345073485609494,0.5089380181226926,0.032402079193628676,0.5345073485609493,0.9180791721185237,0.5089380181226926,0.0011059124150316576,0.639722673876394,1.0,0.5,0.000695076782165701,inf
