ground_truth_component,predicted_component,ground_truth_value,predicted_value,embedding_similarity,cosine,euclidean,manhattan,dot_product,chebyshev,minkowski,canberra,braycurtis,jaccard,hamming,wasserstein,jensenshannon
Bit,Motor,1,1,0.2967098327716483,0.2967098327716483,0.4574579274337552,0.02641440039573333,0.2967098327716483,0.9062844183910761,0.4574579274337552,0.0009910151643612872,0.5696192817236182,1.0,0.5,0.000940245093148828,inf
Bit,Battery,1,1,0.42541735823615356,0.42541735823615356,0.4826275220343533,0.029064659947678432,0.4254173582361536,0.9179919860275315,0.4826275220343533,0.001039489636009168,0.6057428992515237,1.0,0.5,0.000921582605699929,inf
Bit,Gearbox,1,1,0.24034488595047865,0.24034488595047865,0.4479076620700089,0.025299459982575587,0.2403448859504787,0.8977071924729209,0.4479076620700089,0.0009540043527408202,0.5531688821288542,1.0,0.5,0.000899702052726306,inf
Bit,Trigger,1,1,0.3186560736331283,0.3186560736331283,0.4613945948173269,0.02720561189597039,0.3186560736331283,0.8881624476747362,0.4613945948173269,0.0009975731737930926,0.5771104074491736,1.0,0.5,0.0017542699198405873,inf
Bit,Chuck,1,1,0.3205388905781259,0.3205388905781259,0.46173845285944265,0.02699742879598413,0.3205388905781258,0.9048261616623816,0.46173845285944265,0.0009902802839195526,0.5763210206616844,1.0,0.5,0.0012276556713655877,inf
Bit,Handle,1,1,0.40284814215021614,0.40284814215021614,0.47781914989564594,0.02880583960934017,0.4028481421502161,0.902604164356725,0.47781914989564594,0.001037809058638832,0.6012024870577132,1.0,0.5,0.0010718104144729088,inf
Bit,Switch,1,1,0.4015376554661688,0.4015376554661688,0.47754566818136873,0.028792051185966862,0.4015376554661688,0.9090457078655295,0.47754566818136873,0.001036409277465449,0.6021888609092202,1.0,0.5,0.0007380962391111783,inf
Transmission,Motor,1,1,0.4492222492624611,0.4492222492624611,0.4879119527911857,0.029829395818256676,0.4492222492624612,0.9033948552424313,0.4879119527911857,0.0010663736523123554,0.6157851856913228,1.0,0.5,0.0009171089253509433,inf
Transmission,Battery,1,1,0.3862575813718818,0.3862575813718818,0.47440150568929323,0.028308329873570914,0.3862575813718818,0.9088274503471652,0.47440150568929323,0.0010321568243774827,0.5970410651764858,1.0,0.5,0.001000657532028269,inf
Transmission,Gearbox,1,1,0.524012110181561,0.524012110181561,0.5061516540689012,0.0318447549933858,0.5240121101815609,0.9169836787003551,0.5061516540689012,0.0011252659569429364,0.6382327166226223,1.0,0.5,0.001195525654484442,inf
Transmission,Trigger,1,1,0.510608183742522,0.510608183742522,0.502680552979628,0.03173809995461378,0.510608183742522,0.909452688178819,0.502680552979628,0.001095219984797925,0.6328857204373834,1.0,0.5,0.0009162496030228345,inf
Transmission,Chuck,1,1,0.3099545265904491,0.3099545265904491,0.45981815937121573,0.026710817439897283,0.30995452659044903,0.8556289038864037,0.45981815937121573,0.0009893744903695695,0.5733987890234507,1.0,0.5,0.0005349565000554907,inf
Transmission,Handle,1,1,0.4071800661258609,0.4071800661258609,0.4787275271334235,0.028859841965024682,0.4071800661258609,0.8869911591598342,0.4787275271334235,0.0010336234996756381,0.6031596300509243,1.0,0.5,0.0008000427934220512,inf
Transmission,Switch,1,1,0.534493866049066,0.534493866049066,0.5089343974752656,0.03240068399811655,0.5344938660490661,0.9180972160985587,0.5089343974752656,0.0011059996782426034,0.6397064778522066,1.0,0.5,0.0006937909299341944,inf
Motor,Motor,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,inf
Motor,Battery,1,1,0.5388759697337109,0.5388759697337109,0.510116258810413,0.03277132652528709,0.5388759697337109,0.9196059907404139,0.510116258810413,0.0011351655782249085,0.6470056665378376,1.0,0.5,0.0005609060799967778,inf
Motor,Gearbox,1,1,0.4757425355387743,0.4757425355387743,0.4940784299672191,0.030794917161524157,0.47574253553877427,0.9098656183518115,0.4940784299672191,0.001097709897405506,0.6277180048453659,1.0,0.5,0.0008921834111936807,inf
Motor,Trigger,1,1,0.3726228387974898,0.3726228387974898,0.4716629190305546,0.028154129789378663,0.3726228387974898,0.8948966796224189,0.4716629190305546,0.0010181426739713855,0.5923935216768769,1.0,0.5,0.0015335350865333854,inf
Motor,Chuck,1,1,0.2648631471483116,0.2648631471483116,0.45196750286877957,0.026234959318171408,0.2648631471483116,0.8688160389469985,0.45196750286877957,0.0009940765988425634,0.5656772890379493,1.0,0.5,0.0011186992697080167,inf
Motor,Handle,1,1,0.4245973324829049,0.4245973324829049,0.48244946870471667,0.029528929161171533,0.4245973324829049,0.8991627659439734,0.48244946870471667,0.0010617051191889157,0.612229509143993,1.0,0.5,0.0008275871286813636,inf
Motor,Switch,1,1,0.4259453649251249,0.4259453649251249,0.48274229449641864,0.02982658908235583,0.4259453649251249,0.9047485322570944,0.48274229449641864,0.0010694526308701238,0.6143152284018131,1.0,0.5,0.0008155394052794911,inf
Electrical System,Motor,1,1,0.3528633947479687,0.3528633947479687,0.4678009453738381,0.02753783212406031,0.3528633947479687,0.8899817346424875,0.4678009453738381,0.0010191590367978815,0.5889737282716018,1.0,0.5,0.0007675841692541901,inf
Electrical System,Battery,1,1,0.4360103181698033,0.4360103181698033,0.4849510536295878,0.02966513120539174,0.4360103181698033,0.8996812877707095,0.4849510536295878,0.0010657323057816498,0.6132615924237002,1.0,0.5,0.0008820248255491463,inf
Electrical System,Gearbox,1,1,0.29454516487243043,0.29454516487243043,0.45707656590688345,0.0263202253243092,0.2945451648724304,0.8957568839159147,0.45707656590688345,0.0009907784013307912,0.5727529675179459,1.0,0.5,0.0011544945980628998,inf
Electrical System,Trigger,1,1,0.1590028479100576,0.1590028479100576,0.4353661212194067,0.02473355932027366,0.1590028479100576,0.833864083159339,0.4353661212194067,0.0009422230731889823,0.5400434134511666,1.0,0.5,0.0011408161540866022,inf
Electrical System,Chuck,1,1,0.159733564399688,0.159733564399688,0.4354729647160423,0.024591642368108377,0.15973356439968797,0.8673838953850364,0.4354729647160423,0.00094250449498333,0.5342546491074092,1.0,0.5,0.000632066526983739,inf
Electrical System,Handle,1,1,0.20673536404200576,0.20673536404200576,0.442561078639172,0.0249447849455167,0.20673536404200582,0.8765338867976833,0.442561078639172,0.0009581741647621679,0.5481321497276611,1.0,0.5,0.0007889695364463975,inf
Electrical System,Switch,1,1,0.3210463215397653,0.3210463215397653,0.4618312774726788,0.027153957927471592,0.3210463215397653,0.8941859573852753,0.4618312774726788,0.0010041284305745083,0.5800482903816238,1.0,0.5,0.0007291477493157983,inf
Battery Holder,Motor,1,1,0.3198366669917494,0.3198366669917494,0.4616101015589138,0.02704122255359958,0.31983666699174945,0.8966147603752148,0.4616101015589138,0.0010107144533970365,0.5802722666685886,1.0,0.5,0.0009196790504630848,inf
Battery Holder,Battery,1,1,0.6478160183059433,0.6478160183059433,0.5436950582612579,0.037029521217768584,0.6478160183059433,0.920441325346094,0.5436950582612579,0.0012202539791213332,0.6840513185142232,1.0,0.5,0.0007932314630908846,inf
Battery Holder,Gearbox,1,1,0.3195858227796853,0.3195858227796853,0.46156427982614884,0.026622186768448047,0.3195858227796853,0.9134055852648213,0.46156427982614884,0.0009944193264618119,0.5762426536444514,1.0,0.5,0.0005709732385277279,inf
Battery Holder,Trigger,1,1,0.1969131937426949,0.1969131937426949,0.4410436869411462,0.025251501137294498,0.19691319374269486,0.8850654860467826,0.4410436869411462,0.0009607057678852584,0.547554193656093,1.0,0.5,0.0016623186172353152,inf
Battery Holder,Chuck,1,1,0.13433533465656178,0.13433533465656178,0.43181623431397337,0.023880290887420285,0.13433533465656178,0.874297941142829,0.43181623431397337,0.0009303389191702029,0.5280116193447953,1.0,0.5,0.0011770456638574944,inf
Battery Holder,Handle,1,1,0.38042117047456825,0.38042117047456825,0.473221668324299,0.02827338803152162,0.38042117047456825,0.8984888887520284,0.473221668324299,0.0010509817332953124,0.5986071277924326,1.0,0.5,0.0010487975436390688,inf
Battery Holder,Switch,1,1,0.28346717003337407,0.28346717003337407,0.45514391993637365,0.026515331802739867,0.28346717003337407,0.899115441358109,0.45514391993637365,0.0009997049757859387,0.5733790247730984,1.0,0.5,0.0008285230356173121,inf
Housing,Motor,1,1,0.20860261413564374,0.20860261413564374,0.4428518188269247,0.02525069051892559,0.20860261413564374,0.8903858368116042,0.4428518188269247,0.0009758144105167953,0.5543046094450339,1.0,0.5,0.0011443909046655965,inf
Housing,Battery,1,1,0.22229127492152778,0.22229127492152778,0.44500540913480463,0.025196571104895416,0.22229127492152775,0.9007853055335848,0.44500540913480463,0.0009622727496491031,0.5541942993088868,1.0,0.5,0.0011663685694240555,inf
Housing,Gearbox,1,1,0.24735655190217165,0.24735655190217165,0.449054478348867,0.025829592068389317,0.24735655190217162,0.8961662487975423,0.449054478348867,0.000987623036033575,0.5634709127535937,1.0,0.5,0.0013450503936691298,inf
Housing,Trigger,1,1,0.12923322091410028,0.12923322091410028,0.4310954750095524,0.024034897731322644,0.12923322091410028,0.8342188206556673,0.4310954750095524,0.0009281880680374212,0.5293204354430757,1.0,0.5,0.0013345362902524864,inf
Housing,Chuck,1,1,0.16874447310985974,0.16874447310985974,0.436798723289829,0.02472648889934763,0.1687444731098597,0.867767732261283,0.436798723289829,0.0009553073931531527,0.5389712243063738,1.0,0.5,0.0008411578592486912,inf
Housing,Handle,1,1,0.34546023060203324,0.34546023060203324,0.46638525924090524,0.027990668510469156,0.34546023060203324,0.8769258663711316,0.46638525924090524,0.0010398318951774853,0.5922478539873365,1.0,0.5,0.0009521446328347744,inf
Housing,Switch,1,1,0.23708958902344524,0.23708958902344524,0.4473790126372291,0.025604247768390896,0.23708958902344526,0.859859614362515,0.4473790126372291,0.0009690822201304371,0.5571275760708617,1.0,0.5,0.00095522276183017,inf
External Environment,Motor,1,1,0.2010854509879334,0.2010854509879334,0.4416858447940136,0.02493075007496821,0.20108545098793337,0.8613169450347115,0.4416858447940136,0.0009598915641308304,0.5473158413310908,1.0,0.5,0.0011660536744623556,inf
External Environment,Battery,1,1,0.26552019501648916,0.26552019501648916,0.4520782550852568,0.02565585585992933,0.2655201950164892,0.8859654950467984,0.4520782550852568,0.0009740779838802297,0.5625006169567444,1.0,0.5,0.0013148437305023158,inf
External Environment,Gearbox,1,1,0.19017545193103702,0.19017545193103702,0.44001411886689634,0.02455210982153203,0.19017545193103697,0.8994808539809888,0.44001411886689634,0.0009471195002483068,0.5438216602165915,1.0,0.5,0.0008445350400803816,inf
External Environment,Trigger,1,1,0.24383980661245408,0.24383980661245408,0.44847787466864947,0.025750239349593626,0.24383980661245405,0.8684769594110839,0.44847787466864947,0.0009734859248302206,0.5596040398108683,1.0,0.5,0.0013409156750593776,inf
External Environment,Chuck,1,1,0.14701213606963948,0.14701213606963948,0.4336268802545512,0.024097321403530533,0.14701213606963948,0.8814154179378423,0.4336268802545512,0.0009400625801632728,0.5309027476267627,1.0,0.5,0.0012089233245000668,inf
External Environment,Handle,1,1,0.24263476819032948,0.24263476819032948,0.44828095965604636,0.025507087908012795,0.24263476819032948,0.8833490460284177,0.44828095965604636,0.0009573786636794486,0.5558819632195977,1.0,0.5,0.0009204074603593377,inf
External Environment,Switch,1,1,0.23796038551299004,0.23796038551299004,0.44752018598996846,0.02576789362499038,0.23796038551299006,0.900019160768017,0.44752018598996846,0.000980765033789919,0.5593316771104798,1.0,0.5,0.000835273835037972,inf
